ra,dec,barycentric_distance,pmra,pmdec,mag_g,mean_absolute_v
6.6745038408118536,4.601763911873568,2219.0356,12.3094015,-3.2952986,17.448387,5.7964106
1.3253960924457044,9.335886337211672,1259.0377,0.6248783,-0.25134122,15.7678385,5.2
7.128250352954896,7.3815623173040334,1540.1454,-4.8048325,10.070047,16.513096,5.6
7.128234097850919,7.381531700734854,1540.1451,-4.804834,10.070047,16.505157,5.5964108
9.612428049430184,3.019725640608723,3487.401,9.908909,-4.7200155,18.41325,5.8
7.879337538590016,2.547270727559833,538.9357,-0.46635023,-3.8616867,14.390376,5.85
0.7693840742442479,5.12572859694799,1807.9576,6.1163583,2.5355697,16.84218,5.6
0.7693840391375445,5.125728588927889,1807.9576,6.1163583,2.5355697,16.809755,5.581294
2.072088783860012,3.2042199595159566,3200.138,1.3245721,-4.531736,18.085236,5.6
5.417536500812685,0.5080474600110545,6799.926,7.029223,-2.757719,19.49452,5.4
7.834377429285998,5.51164194139712,2874.8362,5.5193553,-11.978608,17.830257,5.6
8.802535594428498,3.88137538416967,1025.5487,-6.703491,-10.866122,15.551648,5.6
7.656139238418702,0.2546626372250342,8218.532,10.064529,-2.8998852,19.588581,5.1064954
4.976941367645871,2.3514130490707013,3159.0798,11.023718,-20.677702,18.026482,5.6
1.5884266584302535,7.0527701417371915,7276.686,1.492468,-7.9092603,19.96078,5.6
2.7971668178674856,4.953442710519306,6881.2285,-1.6220732,-8.70747,19.75037,5.6
2.7972273254019324,4.953744573201731,6881.2295,-1.6220673,-8.707437,19.520832,5.401279
2.9835859450877855,0.4742074728064114,4251.043,2.2069898,-17.19273,18.518816,5.4
9.729872417233363,7.527335191188652,859.0367,4.023992,-1.2243398,15.028197,5.4
9.737069838036787,7.528367853777626,1676.7264,3.317041,-4.441028,16.476727,5.4
8.651132633074354,8.509348105345465,661.132,-2.529805,-13.437459,14.427788,5.388274
5.038589791343382,9.40183341976861,732.1952,12.610675,-15.831173,14.683171,5.35
5.038514411454099,9.401859385690097,732.19775,12.6106205,-15.83111,14.683102,5.3499284
5.814491809440619,6.561754947768366,759.8493,-7.687685,-3.3077931,14.361921,5.05
0.8227004561535312,4.39025938623965,1667.9899,5.1438046,-8.113651,16.26996,5.2
0.8226847286375379,4.390273865149905,1667.9901,5.1438026,-8.113648,16.266226,5.198281
5.882751137201689,4.261209677553582,2262.0244,4.1149516,-1.0800691,17.305828,5.6
5.882751133546909,4.261209675779116,2262.0244,4.1149516,-1.0800691,16.867002,5.175351
3.0135600571560377,3.3617321770514357,6167.7827,7.922713,-8.631739,19.106287,5.2
3.013560056861015,3.3617321256281967,6167.7827,7.922713,-8.631739,18.988659,5.103344
7.5381763904192605,0.0030042223972395,1316.2909,-2.4705253,-14.347825,16.088772,5.6
6.276526124121239,0.6497140029751807,581.88293,23.340292,-61.236465,14.512068,5.8
6.276587164618533,0.649631901272846,581.88214,23.340355,-61.236595,14.428827,5.7444644
1.723951335589609,4.864920623177978,1752.2885,4.1071887,-12.609354,16.752699,5.5948157
5.476065562727178,5.073758387633726,302.4399,76.54759,20.921831,12.702344,5.4
0.6962221388845263,6.6319138305396015,6316.361,4.6824503,0.43911064,19.816195,5.8
0.6962221598214532,6.6319138367466985,6316.361,4.6824503,0.43911064,19.146599,5.1428266
0.15717849397517875,0.798793221869426,3306.072,9.1177025,-6.9862294,17.944378,5.4
6.63471842288671,3.8965214902671157,6739.031,7.33073,-2.8626654,19.489803,5.4
6.370905128187614,5.222458024040706,506.40488,-1.0230546,5.3763804,13.893611,5.45
6.370905494362467,5.222457760233512,506.40488,-1.0230547,5.3763804,13.887193,5.447301
3.3233428362573236,5.16204392744003,2394.2322,13.121127,-23.335503,17.666384,5.8
3.2509979707257752,9.300978862213627,3950.4333,1.7258396,-5.3294125,18.837004,5.8
5.390010033731589,0.006089486572592222,2190.934,10.08713,-6.1890965,17.015532,5.4
1.744377898717376,1.4777408370588474,1242.1877,18.12219,-7.282704,16.192955,5.8
1.7443698946549393,1.4777339107482723,1242.1877,18.122189,-7.2827044,16.174263,5.7891965
0.6061635565695366,4.303703528202496,5190.9873,4.7147155,-5.4101048,19.340153,5.8
0.5978747724445019,4.3021708422710745,5210.01,2.4290051,-4.6030035,19.117304,5.6
0.5978743361613408,4.30217064971629,5210.0093,2.4290051,-4.603004,18.832426,5.3358645
2.711326098393419,5.1690701184156325,2356.725,6.8512115,-5.316345,17.656897,5.921359
1.4854790933536466,8.770414525403366,1230.9519,1.7821665,-5.6353498,16.063993,5.6
1.4855041169290113,8.770388870939454,1230.9517,1.7821717,-5.6353564,16.032206,5.58508
7.0574229210058945,2.658850989008423,1093.3878,6.3186054,2.472286,15.875492,5.8
7.057422923421119,2.658850845232175,1093.3878,6.3186054,2.472286,15.872332,5.7990103
3.630268339019157,5.691750103322263,6613.78,3.545649,-5.9448433,19.271217,5.2
3.6302800314723904,5.69168623803472,6613.7817,3.5456483,-5.944844,19.646765,5.6
4.305500206849029,3.1974152980432478,6899.3896,-0.96782243,-9.148585,19.9137,5.8
4.305501778265329,3.1974174835515194,6899.39,-0.96782225,-9.148585,19.837065,5.741054
2.0687410498527496,9.93457632418342,530.75757,17.945295,11.123973,14.340265,5.75
5.13922263818022,6.200238929718198,4440.9795,3.7350566,-3.0629227,18.789782,5.6
1.0320697942274024,2.8172322752595167,3651.6394,5.3671694,1.1777365,18.529335,5.8
3.879235234840114,3.6379297516324645,1626.6659,-0.8696373,-22.25804,16.386633,5.4
3.516601493598413,3.5276265443934167,5317.292,11.395265,-11.91112,19.493256,5.961278
3.4814513499307647,3.5227628900741736,4805.4,-1.9981453,-6.7720714,19.122355,5.8
5.251056246803224,9.440572293156961,1638.2483,21.542532,2.2681134,16.348974,5.2
1.8899582941082775,2.8518147110578864,2705.15,-5.9628057,-19.408232,17.881668,5.8
1.8868865623286792,1.0741839655999814,7114.681,-1.4802643,-4.2979436,19.434341,5.2
3.809872921474198,1.4910876439507945,3896.6257,5.215556,-0.93668205,18.671051,5.8
3.8098693004620134,1.4910866740023754,3896.6262,5.2155557,-0.9366819,18.49079,5.6576014
7.879372295832054,2.5472017649236287,538.93695,-0.46634495,-3.8616867,14.368528,5.8391967
7.862048044865507,2.5460101966619453,2289.8784,10.40598,-15.781948,17.322361,5.6
7.8604019121069255,2.5534607630983133,1121.4998,-2.4914694,-11.272535,15.588616,5.45
7.860400746347243,2.5534615273040497,1121.4998,-2.4914696,-11.272535,15.564421,5.4357805
0.7829952519547119,5.1402228597929565,5024.2754,2.1950607,-2.6713233,19.275345,5.8
9.756694484445989,9.48327966720047,1334.9595,-2.5536695,-28.134026,16.316618,5.6
7.506267058753602,7.987498431564847,1075.3888,24.605347,3.1032097,15.769703,5.6
5.630916792845897,7.344779920459274,314.0292,-14.951551,-16.5285,13.120463,5.75
2.025451837018389,5.101926931642446,1552.1002,-1.526234,-2.9280376,16.320568,5.4
6.930131031779458,5.1846682784320715,2180.6492,9.452707,-10.997989,17.21439,5.6
6.930131176535118,5.184668210845814,2180.6492,9.452707,-10.997989,16.632833,5.0291076
5.355837448670036,6.29088053771676,8277.788,2.944579,-6.127439,19.979229,5.4
1.1524005550667353,7.241089336110896,2760.8442,5.8956027,-1.2509944,17.47789,5.2
7.640366121981059,8.875875207715623,2105.978,3.666592,-5.848523,17.418753,5.8894477
8.73676115211667,6.127739791958849,527.90173,4.512891,-17.732878,14.048941,5.54
0.9366744543306668,5.950480401570312,904.8118,0.0367146,2.1973143,15.475702,5.76
0.6611908347619209,0.12120189051711695,481.4346,9.236856,-2.1269424,13.383458,5.05
0.661191135526286,0.12120298813367637,481.4346,9.236856,-2.1269424,13.383457,5.05
1.20069570098551,1.1925252081775788,4159.7817,-3.7746027,-6.8331103,18.269426,5.2
2.6798047232708355,4.8341600147563035,878.0101,13.850616,-33.312263,15.433214,5.8
2.716157099498167,4.843508919587345,5824.2764,8.857461,-3.098786,19.598871,5.8
2.716157119537921,4.843508878184425,5824.2764,8.857461,-3.098786,19.591084,5.7964106
7.383727623855236,2.061468447361361,3066.848,0.28085846,-14.211616,17.950174,5.6
3.9385373863210407,4.082453729837769,787.6065,10.221129,1.5992078,14.545699,5.15
3.938536373189073,4.082453512095324,787.6065,10.221129,1.5992078,14.530019,5.1409235
7.22158901637987,9.899638626972662,1103.9199,3.9195857,-0.606645,16.086634,5.86
7.221589017626742,9.899638628550138,1103.9199,3.9195857,-0.606645,16.075308,5.8552275
0.4296496801894768,0.6299303708168037,1605.3671,-3.5809798,-8.536095,16.21399,5.2
8.12824572000402,2.644795594364656,8121.65,-0.38239124,-3.4171607,19.896696,5.4
8.128245727380259,2.644795594031318,8121.65,-0.38239124,-3.4171607,19.888874,5.395686
6.816842599215794,2.16818784301034,1516.9344,-3.7283473,-11.9889145,16.651861,5.979453
6.75982218134225,2.40904830079512,2601.5657,-2.41854,-5.0766425,17.21177,5.2
5.571162546836653,7.69154004085294,1464.2893,-3.1825788,-0.5325539,16.693844,5.935719
5.019402921577364,6.649309962495829,281.3153,11.940444,2.3063684,12.562204,5.45
5.019406958750644,6.649312666174634,281.31528,11.940444,2.3063672,12.5622015,5.45
3.8567626863838207,3.9167501003278455,2793.3577,21.943165,-9.116764,17.581448,5.4
3.856743812518615,3.9167445856487273,2793.36,21.943146,-9.116756,17.48513,5.329798
2.8477133916213746,8.897235317736422,1028.4691,0.46990877,-6.8350706,15.99147,5.97
2.847763228971201,8.898064817199474,1028.4788,0.46990672,-6.834952,15.799484,5.8380866
6.422646842159104,8.581283775070707,1572.1766,-5.1858625,0.22619762,16.85394,5.9428263
7.288922542073233,3.802136278199504,5930.7324,-5.819505,-10.279651,19.10246,5.320613
7.2833047592515,3.78727361295311,1958.7382,-4.974621,-8.840495,16.598715,5.2
5.039297767575006,9.613336214385535,1029.0919,5.322422,4.8640566,15.697507,5.6
5.03930062628355,9.61329877374052,1029.0912,5.322426,4.8640566,15.258664,5.175351
6.2906113309167955,5.575727687562226,4960.0576,6.8425407,-12.511261,19.034077,5.6
3.5100620125096627,7.164932540451693,4046.686,12.322442,-12.36231,18.261467,5.2
0.18931907134685763,1.5673597775711765,1077.7362,11.357623,-14.174958,15.888634,5.8
6.534336986960916,2.562036190276674,2830.5667,-3.0975566,-4.6277733,17.781666,5.6
6.531944145721589,2.5620568752110437,2830.585,-3.0974088,-4.6277504,17.747595,5.5775495
6.525960419985522,2.5567017420165294,3331.0154,-0.25864035,-3.4564662,18.303528,5.9043674
4.984136589253318,5.74619849821872,1051.1216,4.678289,0.20822865,15.878759,5.8870373
1.311363601648976,4.515675072990713,3095.1128,2.5321376,-2.7253332,18.365,5.995686
2.37641346056111,2.145742636749278,1782.9768,-0.29680714,-14.25392,16.598719,5.4
2.370241903685139,2.155297454194719,8648.047,0.8369189,-4.7305493,19.846163,5.2
2.3702420145455063,2.1552973510231177,8648.047,0.8369189,-4.7305493,19.811289,5.1775494
3.268291843193028,5.022729096898486,717.62225,-2.1532755,-0.9296295,14.757298,5.56
3.2682577854669606,5.022749307549617,717.6221,-2.1532788,-0.929628,14.737902,5.550924
3.335005850026281,3.848110445377727,307.7908,12.864516,-15.443362,12.551101,5.2
3.361361427720739,3.863164571227698,307.80713,12.865341,-15.441802,12.551101,5.2
2.804452518176397,5.956095192437206,6682.8525,9.370386,-2.8617175,19.522652,5.4
3.576621977230663,4.501546657901789,4369.708,-2.7921135,-9.35542,18.406565,5.2
1.6845327676161075,3.8276519920632404,1070.3936,11.184232,-14.789079,15.890712,5.8
0.13106969485558673,9.566487427220592,4994.3965,0.0126279835,-4.117616,19.119642,5.6
0.13105696381422705,9.566491516908332,4994.399,0.012626215,-4.1176133,18.914192,5.4106345
7.430913001758792,4.244906565502405,1744.1855,14.654157,-11.190003,16.36688,5.2
3.0159668047636092,5.9947480966736935,5934.619,0.090729505,-2.2764974,19.449608,5.6
3.015960177768185,5.994720068367601,5934.6157,0.0907292,-2.2765005,18.933891,5.0982413
0.48241210217475233,2.325676101578686,6768.2197,13.466566,0.92754036,19.520866,5.4
0.9244776810102299,5.193802800987854,7037.0903,8.13086,-0.85285205,19.962751,5.767697
1.738621643722152,5.226144739282724,878.64484,7.0774326,-16.30451,15.456613,5.8
1.7388392463542628,5.226044042428767,878.6524,7.0773716,-16.304375,15.430121,5.787977
1.6904975110095761,9.987193517206446,3983.4084,-1.3707774,-14.594323,18.230396,5.2
5.585349604758501,7.608544734256781,3569.6897,20.14347,-3.0120728,18.658875,5.978121
1.9106771979037054,4.224767736067901,709.898,15.620396,-0.6563363,14.423937,5.2425146
3.7961433672691083,1.9267333893877643,2331.725,-4.923697,-17.362274,17.169641,5.4
3.796131420647131,1.926729855936096,2331.7249,-4.9236956,-17.362274,16.755367,5.011499
3.0112568989772734,2.93132104988415,1338.6588,-2.5056608,-5.027824,16.35144,5.85
3.0112598082064292,2.931343776152905,1338.6588,-2.505661,-5.027826,15.765732,5.3137245
4.3383538793645355,3.655433891657695,1004.1062,-2.0917263,-19.666267,15.71753,5.8
8.262366921804622,7.421316587572933,3625.2004,3.9813244,-5.6377916,17.979939,5.2
9.315079343278347,1.9127191595555924,1121.4926,2.5132189,5.8363466,15.389892,5.25
5.817160534938425,1.0384715403918001,7094.1475,3.1696768,-3.158224,19.968618,5.8
1.2809466651241408,3.4401615562975407,952.1138,-10.850618,-28.530724,15.228876,5.4
1.2116896522619012,7.256271140659918,1334.442,18.64424,-10.554559,16.604614,5.9536114
2.9464130569868625,0.14810356612782286,5463.1006,4.619666,-5.058511,19.424845,5.8
6.179552017338823,3.322891178134155,4760.4565,0.40770715,-8.447509,18.896599,5.6
6.179552114179428,3.3228908328828157,4760.4565,0.40770718,-8.447509,18.847044,5.5676966
3.0370425949425646,8.06199251653255,7325.572,3.3910859,-6.134118,19.963272,5.6
6.035610570366757,6.388060884322339,4416.841,1.0028658,-1.1092455,18.778912,5.6
6.035610690551124,6.388060793173436,4416.841,1.0028658,-1.1092455,18.72016,5.561278
9.787983131337658,9.477373940197058,3580.0557,3.1897743,-10.143013,18.42823,5.6
0.5394750970930855,0.24047822625981452,1145.0027,3.2463999,-16.44053,16.14692,5.94
7.742739050169334,9.121062492100775,5852.602,3.3820932,-5.451642,19.468653,5.6
7.749432793184556,9.123467795342687,5853.486,3.381738,-5.4507885,19.094236,5.2
6.695078273270459,7.512712420505662,1342.157,5.118402,-3.4749305,15.824211,5.25
6.6950783059569785,7.512712392118633,1342.157,5.118402,-3.4749305,15.817946,5.2469864
9.674707227605063,6.4539087717737464,6942.6997,2.303743,-6.297674,19.600683,5.4
3.663613050822728,1.3170215464140766,3057.0984,4.767513,0.65176934,17.583158,5.2
2.3335511181359667,6.879720294495667,1149.4022,-0.8534319,-8.1349535,15.686025,5.4
0.47849552480195584,2.7069347295900155,2290.17,-0.04905056,-13.117167,17.524805,5.8
1.9343787676813446,5.386545276221589,529.9664,11.822957,-2.5815997,14.384684,5.84
1.9345140397021725,5.386390889632302,529.9663,11.822935,-2.5815759,13.642355,5.160555
0.09646878119049235,9.843961779360743,1101.7266,22.433067,-10.85576,15.448069,5.2
0.09757245906290317,9.84383759577245,1101.7305,22.433048,-10.855806,15.444282,5.198281
2.1687624046633855,0.9363488158968953,4515.879,3.5855885,-9.523171,18.453714,5.2
2.168762437427584,0.9363489032315638,4515.8794,3.5855882,-9.523171,18.4482,5.1975155
1.6048221479063358,5.298365125118351,5352.906,2.9173071,-7.277004,19.051147,5.4
5.560925636118775,7.662373457544682,226.57628,-4.8468404,-3.0746112,11.991406,5.36
3.663544222153463,1.8182861269402895,2959.7153,-3.5355833,-3.99612,17.487688,5.2
3.825397888826656,4.013318276179242,1152.6023,12.054404,-1.4599646,15.287823,5.04
3.257736219022979,0.4393612962124808,4331.8364,4.7167773,-8.734332,18.351807,5.2
5.894619006078224,9.791563803361747,3602.407,7.393084,-7.089039,18.644936,5.8
6.017922159622899,1.8005247579405665,3959.5142,2.891616,-8.117555,18.120064,5.2
3.32832591368666,8.236255185243586,3183.9736,1.5973393,2.9108539,18.366476,5.8
3.2684476242340117,3.8078886988026284,4581.809,1.3080752,-8.284437,18.67647,5.4
0.30237513110851844,9.093118827622675,2999.704,7.40105,-10.499055,18.210386,5.8
2.3111024849122774,0.763790742754079,991.44275,9.756858,-12.263602,15.323591,5.4
2.3111167037515497,0.7637997325764356,991.44275,9.756859,-12.263601,15.304435,5.3891964
3.0596121986018017,0.010510398667117218,4098.7383,0.6036488,-6.303556,18.773798,5.8
5.014804297730834,9.918683824173215,723.19055,8.012725,-0.7798442,15.046447,5.75
5.014791268588609,9.918701014054406,723.1902,8.012731,-0.77984655,15.004769,5.725408
7.636649285127493,9.031598132255425,2882.6023,6.5446696,-4.044007,17.919878,5.6
8.900273158446655,2.4873264336337426,4479.9805,2.3404214,-9.197786,18.397793,5.2
5.8155449192488495,6.783500926121621,2554.6404,0.5547617,-3.7390718,17.765339,5.8
5.815544912941888,6.783498517899919,2554.6401,0.55476177,-3.7390723,17.759071,5.7970138
3.640455527488806,6.555070713284574,438.18234,-21.913593,-28.701422,13.607685,5.45
1.7560286890667063,5.504197891663684,6853.0103,1.4877455,-3.2837994,19.589113,5.4
2.3375470271088927,3.9352507535171632,409.93808,-13.843832,-5.409757,13.52733,5.55
1.144675680256079,7.248079593897453,5240.4995,12.87073,-6.716586,19.417185,5.8
1.1486492972893207,7.250853350202361,5240.492,12.871465,-6.7161617,19.224173,5.6449533
3.4891226698245235,0.6567696781747229,1907.4149,-5.8184433,-16.844116,16.950174,5.6
3.489122580227689,0.6567696477419533,1907.4149,-5.8184433,-16.844116,16.93909,5.59377
9.868293581198374,8.152681403731474,222.77855,36.819252,-0.7686517,12.0125065,5.4
9.868294080405226,8.152688040226742,222.77856,36.81925,-0.7686522,12.010555,5.3993154
6.169388336946549,3.3256467617940335,591.9984,7.958047,-7.0352435,14.307947,5.55
2.111920728873774,7.5070036865562635,1125.3646,10.512956,-9.1950035,16.088032,5.8
2.102031975544912,7.5080805947058815,5503.0654,4.780573,-5.3367043,18.943071,5.2
8.266132262685218,4.969366607369367,8199.022,2.6009302,-4.4874473,19.731586,5.2
5.252452557387513,6.970191115402622,1724.2764,0.9820461,-23.408417,16.789072,5.6
5.252451484038716,6.970192375612322,1724.2764,0.98204595,-23.408417,16.70287,5.5444646
7.237338946566157,9.800643248223865,3568.5618,1.777605,-7.075025,18.02964,5.2
3.472236367754158,0.6554144988194719,1683.9678,7.2958837,-5.998118,16.987537,5.9730644
1.905860473734178,1.0803890254844106,1946.7498,8.084754,4.190304,17.168657,5.8
4.645439304096644,0.9460830482541652,1966.858,11.647304,-5.7192883,16.604689,5.2
0.8594519929743833,6.022126097819369,619.8305,13.128455,-8.801499,14.372837,5.45
0.8594521729150095,6.022127019449001,619.8305,13.128456,-8.801499,14.354161,5.439097
1.7268654520624906,5.340266528162217,2269.3618,-2.1771967,-9.780064,17.159168,5.4
2.057426530049338,3.3120735318777683,8975.546,1.33087,-6.8291674,19.928976,5.2
4.024733344262661,5.256369759079232,5964.1104,0.9251082,-3.587452,19.42925,5.6
9.796530442227994,9.436875696430493,1194.442,-3.4701083,-17.58926,16.013073,5.6
0.9682012521775122,9.255425454749027,2429.365,2.6122096,-1.8696153,17.684809,5.818552
8.006508940373948,8.942025232122372,1171.4315,16.66775,-12.543938,16.158943,5.8
7.592197726657595,0.3801857097960575,784.2236,48.066547,23.36072,15.14628,5.8
7.592199291289793,0.3801868752507141,784.2236,48.066547,23.36072,14.713329,5.4083586
0.23922903159039602,4.03961416037121,3004.6277,1.3213743,-13.953582,17.741774,5.4
5.518106041994034,4.832274007121645,2078.5125,9.896111,-2.3425918,16.915295,5.4
5.5180880110191115,4.832289187446402,2078.5122,9.896111,-2.342591,16.91332,5.3993154
2.104668776806732,4.0440662765645286,3717.2483,10.938269,-11.040857,18.40044,5.6
4.007594847503617,0.46579208503500436,6393.036,-2.5833623,-5.1516485,19.76337,5.8
2.1366718879875175,0.44735097891354897,4706.2773,0.9591714,-8.817661,18.902782,5.6
2.1279325841183407,0.4405648234808275,3251.1267,7.612302,-2.3668745,17.906174,5.4
9.522034696099196,1.105743513623932,1047.4684,4.726854,-5.5428653,15.923071,5.99
5.5564705145289555,2.80889188698682,681.90283,2.095154,-18.10515,14.965413,5.9444647
3.4412200059720943,8.697052061353988,7331.9307,5.3911405,3.0146246,19.981295,5.6
3.4412129896030135,8.697047465346444,7331.93,5.391141,3.014625,19.787985,5.428382
5.680540922025108,5.280039394859233,2391.7725,1.439992,-8.803605,17.432287,5.6
4.409228496992701,1.3115493443103412,6793.106,6.759569,-1.9915694,19.689632,5.6
1.4895812561117672,8.798725773836338,3843.7764,-0.30807132,-11.980404,18.56126,5.6
0.5199566400590983,0.6849571776988733,825.38086,10.215842,-12.585242,14.973399,5.45
7.046325957764177,6.586171054174258,1925.1525,2.342675,-7.7367187,16.944471,5.6
5.620972517588097,7.653276061979011,1145.3383,12.650545,-12.530367,16.005112,5.7699494
5.142176020052484,0.3796365716468669,615.32935,4.543512,6.5591145,14.282431,5.45
5.141415517551213,0.38017283249051925,615.26434,4.5440736,6.55975,14.193976,5.3823714
6.3630273276653035,1.0395923860598375,1895.2915,26.915632,-30.345322,17.204124,5.9673357
1.79513145577968,7.037263024396975,2101.547,-0.2705128,-1.3416575,17.030327,5.4
2.7147967668769284,5.137720431537543,1339.1147,8.965328,-8.100472,15.815741,5.2
6.2790869440961155,4.905633901753921,4582.762,2.0225322,-8.651469,18.464037,5.2
6.279086470750593,4.905633966706118,4582.762,2.0225322,-8.651469,18.464037,5.2
0.7858886181225445,7.189061566320124,1391.7037,-4.5618505,-10.015744,16.510126,5.8
1.638841676968449,9.435545612370543,2180.1833,21.959087,0.79046094,17.15316,5.4
1.647806622597003,9.44028220646397,2656.198,0.8951005,-4.89957,17.915646,5.8
8.646176890319369,4.378903537956701,775.51807,-0.7025926,-7.6397934,15.189626,5.85
8.640373316134136,4.369250990182906,2878.895,2.229918,-12.341635,17.808224,5.633874
9.048788502919466,3.6030543688438796,793.50415,6.8052506,-7.1766324,14.681227,5.25
5.829880947559314,3.138518828799853,256.80627,11.542732,-17.737665,12.642353,5.76
2.0621089603220004,1.9199247450677692,3756.275,6.7180243,-13.010461,18.608528,5.8
0.9540293978360337,1.4661158998557602,337.51575,-3.8278692,-21.762209,12.700737,5.15
5.102657274485555,4.405501326272721,748.305,16.183893,1.1857647,14.71642,5.45
2.65616450467765,9.319463942233932,5858.54,4.5721965,-3.3233387,19.534286,5.6
3.1123861046984955,0.16839900952580816,3170.2126,11.711786,-5.210591,18.407377,5.9925146
4.227077491479979,7.883248399548258,541.07654,20.672897,14.1821995,13.946655,5.24
2.2789024844288517,7.4245908251891315,3290.5847,3.712557,-8.714767,18.352777,5.733569
0.5973966748842682,3.8904550971975564,4825.4956,1.1155641,-8.43441,19.178879,5.8
4.193463133960936,5.416722976955283,720.15625,1.5369481,10.428621,15.021104,5.8
4.194211701502401,5.419151856203978,720.15533,1.5369742,10.42867,14.837851,5.6402698
1.6957768249746366,0.7443741331140287,872.626,14.407804,15.79144,15.0602665,5.4
9.399511675993036,7.05735678616706,1491.0829,-3.4431398,-2.7125099,16.417105,5.6
9.527595810972366,6.3628521877070146,1190.0359,12.094596,-4.774899,15.551166,5.2
8.3360896965767,0.8153612444874452,6503.178,1.6211481,-6.813488,19.414902,5.4
5.418803967688181,0.6726797495964718,1479.1111,6.480085,-1.1680864,16.559547,5.8
6.950291005166169,2.5263330522785874,5765.6997,4.862573,-4.427623,19.317345,5.6
6.9502910081039175,2.5263330574547704,5765.6997,4.862573,-4.427623,19.2338,5.5444646
1.959305413035912,4.228227148181876,962.67944,-3.73891,-1.8438914,15.127369,5.25
1.9886443799341116,4.215400376994787,4792.067,7.659004,-9.279081,19.285053,5.9753513
3.7917929227889067,4.215984366894606,1764.5305,4.2876635,-19.342016,16.964096,5.8
9.280185283424201,0.991166034043832,7194.5137,0.29778174,-0.618073,19.800335,5.6
4.081347837301102,7.028679350808276,6333.404,2.992142,-7.9506426,19.428946,5.4
0.21289036694492788,8.545942492606486,7006.49,4.686521,0.37178877,19.673513,5.4
8.183139733607067,0.9218207658316485,2901.9517,-1.620194,-10.295152,17.637243,5.4
0.5543848054963714,6.3475318750866805,1649.8711,6.1254826,-13.270731,16.513657,5.4
6.32578461937014,6.681753648404501,1191.1082,19.787533,-40.440132,15.9389105,5.6
6.325820477552255,6.681702842175194,1191.1093,19.78752,-40.440105,15.904691,5.5775495
9.78237991616887,9.751046439138698,863.0431,17.008835,-10.3548765,15.2995825,5.6
0.7533159384482135,0.7404321340435872,7064.131,8.172341,-4.113868,19.50148,5.3666887
6.1802595412345305,9.32638036876281,322.60492,0.58814424,-27.552977,12.828333,5.36
6.180539066442602,9.326335807027975,322.60446,0.58812,-27.553017,12.739259,5.24
6.315308140221239,2.09840517012318,4890.39,-0.39812115,-1.4859794,18.772255,5.4
6.315310776598696,2.0984049599955994,4890.39,-0.39812076,-1.4859794,18.752485,5.3870244
6.166538490714774,7.596929427106565,1475.0511,4.974924,-9.678256,16.078173,5.2
6.166538491586032,7.596929445514454,1475.0511,4.974924,-9.678256,16.452868,5.6
0.9646580761645683,6.4895094032493175,4503.7363,6.045212,-7.8022194,19.031462,5.8269925
5.159649473983143,6.197800964602027,784.4047,12.378347,-20.682373,15.213855,5.8
5.239093355194824,7.628818347643805,520.8171,7.0667768,-10.850191,13.833766,5.26
1.5809817821205248,0.46637510999309234,2131.6853,-3.658061,-17.81154,17.38427,5.8
5.636299094125477,7.403301913698121,6300.6567,1.2420529,-3.7502763,19.212101,5.2
5.5740758925365705,7.376263470319482,2519.3442,-7.189675,-7.715607,17.222853,5.2
1.7044012754700024,2.5738275383586853,1636.7058,4.2364836,-5.36631,16.522371,5.56
2.03932187299303,5.096327802913426,1577.2587,-0.80444884,-4.490501,16.392996,5.4
4.0560143321867095,1.2919844396831883,118.918274,123.896614,-11.573281,10.274809,5.06
2.7385410689700134,6.790498401773603,6317.889,1.4808793,-4.6289115,19.618273,5.6
2.7138277220175717,6.799181286017183,3572.262,1.4891034,-6.5684557,18.184223,5.4
2.267039196813369,2.457319536313655,646.02795,-2.187045,-9.298152,14.343518,5.34
2.2670392253670606,2.4573195601517965,646.02795,-2.187045,-9.298152,14.337723,5.3377547
3.7380594865810943,0.7724160562003127,654.22955,15.135014,-2.4951491,14.436637,5.44
0.9103757521842673,1.087885112465074,308.1896,22.400846,-2.513947,13.058835,5.75
0.9109466747827191,1.087383153444744,308.1871,22.400894,-2.513852,12.59414,5.2947426
7.16694761836421,2.6771445299737073,6749.485,9.14585,-4.501383,19.6564,5.6
2.0797403141774913,5.915768996993848,7428.2573,2.0024354,-8.489927,19.938011,5.6
0.10984681214562957,4.6379066227488375,5719.1665,-2.4527245,-10.329342,18.98499,5.2
3.3833882273332003,3.2743429965023405,974.88367,-0.036626384,-13.4059515,15.775705,5.95
3.3833879763677404,3.274343353304781,974.88367,-0.036626395,-13.405951,15.4565,5.6845994
2.6701260361129364,9.301715303727942,744.53,-5.4255996,-1.4659883,15.125637,5.73
3.3262256112945163,0.6175146821240072,4846.319,-7.4330482,-12.846429,18.798769,5.4
3.3263288692580923,0.6178257345949587,4846.297,-7.43306,-12.84642,18.691189,5.3189063
7.594178715818574,8.734083142008947,2769.5508,1.1407682,-22.432287,17.619785,5.4
8.119961798583285,1.2812509605295872,2014.5487,15.866288,-0.7233777,17.211292,5.8
3.8523187233834846,1.6514012765141401,5350.944,2.4178162,-2.458912,19.367443,5.8
4.169047044169842,5.411850781820241,1622.5701,2.2517698,-30.49322,16.61789,5.6
5.0319004520242645,9.211072514105956,1641.2914,18.737339,1.6072906,16.791206,5.6
