source_id,barycentric_distance,parallax,parallax_error
1830448962142732290,499.04626,1.9502023,0.051833063
1830448962276950018,499.04626,2.042332,0.057391983
1830436772891328513,443.6655,2.077284,0.10879053
1830348979599048705,440.98,5.343082,1.22226
1830448979188383745,981.0998,0.15661904,0.52972525
1830348988188983297,8137.479,-0.054324105,0.98619527
1830448983617568769,630.5922,0.66366744,2.2050292
1830448996502470657,661.5142,0.8765265,1.4704548
1830448996502470658,2580.388,0.42594838,0.12507412
1830448996502470659,5445.1426,-0.29988638,0.73480004
1830300012542689281,939.8389,1.2230766,0.16089915
1829945140869857281,1741.597,0.182086,1.3353733
1829945140869857282,927.2909,1.3285311,0.27542531
1829945145164824577,359.06232,2.790786,0.11681192
1829945149459791873,701.9132,1.475881,0.057191994
1830436764301393921,1117.8195,2.9165406,2.4292295
1830436764301393922,1194.1735,0.8716531,0.16330363
1830300029856776193,3416.8357,-0.104692444,0.21311966
1830439895332552705,1642.9858,1.2308828,0.50392985
1830439899627520001,2365.5571,0.162569,0.15926366
1829946803022200833,910.01276,0.8373061,0.77322245
1829946803156418562,3692.2542,0.26289755,0.6002418
1829946807451385857,403.74646,2.7583418,0.16803537
1829946807585603585,403.74686,2.1808512,1.2470751
1830439852382879745,5387.2886,-1.8104889,2.5172627
1830439856677847041,1183.3856,0.9303676,1.0900468
1830439835203010561,276.4061,3.8916683,0.24331556
1829946811612135425,859.38586,-1.3272055,2.6382468
1829945158049726465,643.7447,-0.5961141,1.3798243
1829946820202070017,4232.537,0.28075162,0.07331764
1829946829060440065,390.0618,3.127419,2.5216217
1830446827543986177,3562.8645,0.44006684,0.36625445
1830446827812421633,3562.8684,0.12177594,0.14694372
1830300094147067905,2306.0898,-0.27039725,0.75597817
1830300098576252930,625.591,1.3130025,0.20158894
1830300098710470658,625.589,2.4071,1.11004
1830300098844688386,625.6033,1.6168832,0.081393085
1830436738665807873,832.40204,1.1570507,0.19441591
1830447570573328385,1071.3552,0.9422178,0.053952917
1830447570707546113,1071.3562,0.90784127,0.071577065
1830447570841763841,1071.3447,1.7687495,0.5788739
1829946837381939201,400.35416,2.569122,0.07049544
1830446831838953473,1994.9327,0.64113736,0.15167856
1830446840428888065,1137.1556,0.93010086,0.06135693
1830446840428888066,1908.5836,0.25545797,0.42750338
1830446840697323521,1137.1556,0.83341247,0.108660184
1830446848884604929,1211.6415,-0.27998132,0.566857
1829945166773878785,3491.0405,-0.1565512,0.8416131
1829945167042314241,3491.0403,0.2965721,2.826137
1829946850401058817,784.2349,1.2230531,0.065354295
1830446857608757249,9772.11,0.121504016,0.06520366
1830439431476084737,2388.1748,1.2514418,0.52402085
1830436721351720961,266.22302,4.122142,0.18918799
1830436721351720962,3512.2815,3.6055424,1.2869345
1829946867446710273,595.3019,1.9176418,0.35123387
1830447596208914434,2845.6304,0.46299565,0.5708038
1830447596343132161,966.1053,1.0928895,0.076969594
1830447596477349889,966.10406,0.9907696,0.5232854
1829946871741677569,1183.3516,0.75250125,0.22462985
1830446870359441410,8410.334,0.91322285,1.0321004
1829953181182853121,1042.7092,-0.19773701,3.211446
1829953185343602689,10092.863,4.0833507,2.779177
1830300145686675457,688.41565,1.4434359,0.053222563
1829946888921546753,1694.0353,0.8642279,0.16458453
1830446887673528321,1010.43445,1.1180204,0.40615606
1830448395072831489,1356.5723,0.81645024,0.09875555
1830439427181117441,836.8438,1.1559578,0.055489477
1830348305154965505,650.7657,1.6625496,0.08935706
1829946893216514049,285.4344,3.5060399,0.083180934
1829946893216514050,1717.243,0.21862787,0.16810839
1830446896129245185,831.25806,1.2992643,0.7685606
1830348318039867393,794.7813,1.0701071,0.106896974
1830446909014147073,452.51892,4.17393,0.99669915
1830436893284630529,1351.4142,0.68517506,0.085906684
1830436893418848257,1351.4142,-0.009152047,0.85649323
1830348335219736577,268.30612,4.470333,0.45552406
1830448334943289345,744.8356,1.2695862,0.06493549
1830448335077507074,1217.3771,2.1032445,2.0784996
1830448335211724802,1217.3771,5.197356,2.1738238
1830448339238256641,799.549,1.7078099,0.932128
1830300128506806274,3409.8616,0.30648327,0.29647213
1830436884694695937,1181.8895,0.8769789,0.08791546
1830436884828913665,1181.8895,0.7752532,0.10335145
1830448352123158529,368.5024,2.7404313,0.05603617
1830438688446742529,5198.4326,-1.5546533,3.8815327
1830438671266873345,2201.134,0.46705106,0.4128941
1830438675696058369,656.1227,1.7787931,0.8291251
1830436863085641729,402.81525,2.4033396,0.06048841
1830436863085641730,1761.7268,0.3103111,0.34636036
1830436863085641731,2001.2734,0.22215408,1.1256713
1830436850334957571,5663.768,-0.6170223,1.6172842
1830436854629924865,488.13892,2.1439507,0.052197177
1830436854764142593,488.1349,2.088647,0.053127505
1829946927710470145,798.22626,1.6548042,0.61619234
1829946927844687873,798.22626,2.1023307,0.52076745
1829946927978905601,798.22626,3.5006416,2.1177824
1830300132801773569,416.00092,2.4298518,0.0543252
1830300137096740865,609.48694,1.0420364,0.35938397
1830448407957733377,309.2105,3.2526765,0.052350823
1830352282294681602,1529.5359,1.6390554,1.3371441
1830352282428899329,7450.1235,0.97569394,0.5805142
1830436822283452417,592.91376,1.4985132,0.26339963
1829953335667458049,3227.7432,-9.602548,4.2333884
1829953335801675778,2670.5845,0.30558577,0.15083782
1829953335935893506,2670.5845,0.36875156,0.31913936
1829953339962425345,2548.3757,0.47209606,0.11586717
1830436816109436929,1379.0422,6.462941,2.7274244
1830448412252700674,2299.7986,-1.3469634,1.6040807
1830448412386918401,772.7305,1.2696797,0.05345123
1830448412521136129,772.73,1.7567325,0.9185349
1830352256524877825,1179.1707,0.7971935,0.071765535
1830439491739844609,4756.5483,0.37088767,0.19057462
1830439495900594178,3144.7615,-0.23947997,1.0935564
1830439495900594180,4504.0317,0.30995384,0.17026557
1830439496034811905,795.54504,0.6030387,0.23977299
1830439496169029633,795.5451,0.062103935,1.8058531
1830439496303247361,795.5454,1.2027618,0.08077395
1830446952098037762,12317.746,0.10249644,0.078922935
1830446956258787329,1019.1875,0.9552246,0.059293605
1830446956258787330,1267.613,0.7368954,0.21624525
1830352260819845123,4475.3584,0.3801743,0.29840112
1830352269543997441,615.70557,1.6180074,0.18609752
1830352269678215169,615.70557,1.8217797,0.6167853
1830438770051121153,1640.0667,1.1380723,0.4968407
1830438770051121154,10152.108,1.2155956,2.8169
1830438778641055745,2750.091,0.74112594,0.36090255
1829946966230958081,13720.111,2.282687,1.6592542
1830446960687972353,4455.5693,0.01613532,0.6656473
1830352235184259073,1856.0458,2.5820806,1.5206568
1830300111326937090,1063.5045,1.0152856,0.064031534
1830300111461154817,251.74504,3.9052165,0.052491933
1830300111595372545,251.7451,3.932469,0.05368892
1830446977733623809,594.59406,1.7672586,0.06349263
1830352243639975937,452.12042,2.0452964,0.15433213
1830352247934943233,135.63771,6.766813,2.8229964
1830300781341835265,3777.8928,1.8987371,1.4126259
1830350787646062593,3931.7788,2.3319638,1.3237088
1829946983545044993,16042.547,-0.6919585,2.6636183
1830446982431244289,10338.117,-0.93515444,1.2723651
1830446995047710721,1566.4438,0.93711317,0.2887898
1830438761461186561,1610.9307,1.1933724,1.3327843
1830438765756153857,1372.4332,0.24173987,0.5884184
1830352226460106753,1035.6652,0.101355225,0.9236217
1830439474425757697,4380.6655,0.8640483,0.79162014
1830439478720724993,729.54346,1.1045965,0.7750204
1830439478854942722,879.2642,0.8121851,0.49226868
1830352295179583489,510.3516,2.0219853,0.7245601
1830350792075247617,155.71394,6.426439,0.052005757
1830350792209465345,155.714,6.4035416,0.084638596
1830350796370214913,10207.897,0.41115838,2.4780126
1830350796504432641,10207.897,-0.15549624,2.4780126
1830439130828374017,562.5073,2.5224955,1.6807814
1830439130828374018,2576.9446,0.7440759,0.17044768
1830352381213147137,480.9509,2.0620363,0.052445225
1830352381347364865,480.95087,2.0604007,0.08648155
1830300768591151105,5603.678,-0.014278296,0.3767529
1830300768725368833,5603.678,3.2872381,3.229678
1830448451041624065,896.8267,1.1638746,0.16166763
1830448451041624066,875.9108,0.50511074,0.83898395
1830448451175841793,896.82635,1.6017517,0.5142987
1830448451175841794,875.911,1.5780175,1.4091842
1830352376918179841,2818.3232,-0.08946414,1.2773356
1830352377052397569,2818.3232,-1.4524281,1.6389192
1829953344391610369,6448.1396,0.33640873,0.9457553
1830439120359391234,1161.3704,1.9906275,1.2365173
1830300772886118401,3414.9326,-1.5298682,1.3951355
1830300777046867969,350.05194,2.7612517,0.070740476
1830352351148376065,360.74313,2.707965,0.052867703
1830352351282593793,360.74313,2.7299006,0.14669912
1830438757300436993,520.70404,1.5654768,0.21289766
1830438757434654721,520.71954,3.9400704,1.0095237
1830438757568872449,520.62866,1.7471437,0.13473012
1830352342424223745,8696.257,-0.025422044,0.7389094
1830351109768609793,1448.5309,0.7364321,0.479587
1830448468221493249,573.8364,1.6951641,0.2249423
1830448468355710977,573.8364,1.533349,0.2586333
1830300747116314625,678.5216,1.3914887,0.07553435
1830300747250532353,678.5214,1.5909005,0.22282857
1830300747384750081,678.55194,1.4855845,0.06074592
1830352320949387265,972.3089,0.9219964,0.056796752
1830352321083604994,2105.559,0.6343156,0.16319577
1830350753420541953,297.78113,2.8368623,0.5287459
1830350757581291521,3543.5764,-0.14170596,0.27016437
1830439118077689858,1161.3707,0.97148705,0.079871036
1830300725507260417,763.0486,1.2713926,0.07044454
1830300729802227713,493.02966,1.0014801,0.7261137
1830350727516520449,1591.112,0.631764,0.08834561
1830352316788637697,1104.7448,-1.2933513,1.3282714
1830352316922855425,1104.7043,2.4114275,1.5830971
1830352317057073153,1104.7252,1.2743942,1.5830971
1830300738526380033,851.59515,1.0946474,0.06619379
1830300738660597761,851.59515,-0.10476848,3.2898545
1830352050500665346,2755.878,-0.008160136,0.36733282
1830352067546316801,1021.9325,2.2003057,0.47839752
1830348485543591937,760.531,1.2404631,0.11335063
1830300704032423937,2054.626,0.51891863,0.12797225
1830352041776513025,1832.1064,-0.54949415,0.86209476
1830350710470868993,1126.9529,1.2094387,1.0223861
1830350710739304449,1126.961,0.67245,1.3193735
1830350714631618562,1578.208,0.72190857,0.076805875
1830350800530964482,16543.383,2.7327242,4.113387
1830350809120899074,1112.2603,0.9946118,1.1279192
1830352028891611137,587.7803,1.6718478,0.053297102
1830438739986350081,1158.7467,1.552792,0.3761671
1829947314391744513,1335.1688,-1.8467923,2.6282852
1829947314525962241,1335.1643,0.21082188,0.73515904
1829947316405010433,1335.1691,-1.1884733,2.5724418
1829947327008210945,657.47986,-0.20712987,1.0915407
1829947327142428674,1323.148,0.61429983,0.067126565
1829947327276646402,1323.148,3.4615471,2.127436
1830438722806480897,823.90393,-1.893588,1.7306052
1830352093450338305,2240.5977,1.9689455,4.4164324
1830352097611087873,2550.6846,1.1896199,1.4878438
1830300489284059137,2007.9922,0.37841696,0.13233097
1830438714350764033,3103.592,0.38297662,0.113732666
1829947357072982017,1897.1968,0.05412185,0.84175926
1830439190957916161,2485.6108,0.08301779,0.67977726
1830439199682068481,811.2964,0.7240394,1.5378952
1830300459353505793,15334.384,0.71963674,2.936663
1830300459487723521,15334.384,-4.1093235,3.5156257
